applicant_id,age,gender,annual_income,credit_score,debt_to_income_ratio,employment_years,open_credit_lines,delinquencies_2yr,loan_amount,loan_purpose,default_status
APP-21835,59,Male,21220,717,0.371,9.1,5,0,2000,Credit Card Refinance,1
APP-21836,22,Female,80617,603,0.532,6.8,4,0,2000,Major Purchase,1
APP-21837,52,Female,29769,725,0.372,0.3,4,1,22672,Credit Card Refinance,1
APP-21838,33,Female,80145,693,0.135,1.2,6,0,24346,Debt Consolidation,0
APP-21839,66,Female,58583,770,0.31,4.1,2,1,13954,Small Business,0
APP-21840,47,Male,46794,617,0.401,5.8,3,0,12466,Home Improvement,0
APP-21841,69,Male,18000,565,0.327,0.7,10,0,16599,Debt Consolidation,1
APP-21842,61,Male,114331,708,0.525,1.4,6,2,40399,Small Business,1
APP-21843,37,Male,40146,688,0.217,1.1,3,0,9640,Debt Consolidation,1
APP-21844,60,Female,69494,683,0.469,1.2,7,0,7203,Home Improvement,0
APP-21845,51,Male,46042,601,0.421,12.7,7,0,22796,Major Purchase,1
APP-21846,54,Male,42222,720,0.331,6.3,5,0,23225,Credit Card Refinance,0
APP-21847,44,Male,54504,628,0.36,6.7,10,0,21085,Major Purchase,1
APP-21848,65,Female,49742,683,0.203,7.9,6,1,18598,Credit Card Refinance,1
APP-21849,55,Male,42325,640,0.283,2.2,5,0,15493,Credit Card Refinance,1
APP-21850,68,Male,47551,693,0.389,7.3,13,1,6002,Home Improvement,1
APP-21851,26,Male,61999,592,0.302,19.2,6,0,32880,Home Improvement,1
APP-21852,39,Female,64460,702,0.327,6.0,5,0,33430,Major Purchase,1
APP-21853,50,Female,50203,712,0.439,2.7,8,1,14011,Small Business,0
APP-21854,27,Male,68976,677,0.091,6.3,8,0,29258,Small Business,0
APP-21855,30,Male,38822,776,0.364,11.6,9,3,20738,Major Purchase,1
APP-21856,61,Male,166656,683,0.533,0.7,6,1,3876,Credit Card Refinance,0
APP-21857,52,Male,110976,729,0.275,1.5,8,0,4613,Home Improvement,1
APP-21858,54,Female,74558,676,0.171,12.6,7,0,24093,Major Purchase,1
APP-21859,48,Female,18000,723,0.273,14.6,5,0,28299,Small Business,0
APP-21860,35,Male,68412,570,0.138,3.3,5,0,20839,Credit Card Refinance,1
APP-21861,50,Female,40735,672,0.347,2.3,7,0,20039,Small Business,0
APP-21862,57,Male,28616,596,0.311,1.7,11,2,10964,Credit Card Refinance,1
APP-21863,49,Female,40168,679,0.358,3.5,9,0,9000,Small Business,0
APP-21864,42,Female,30414,694,0.304,13.6,6,0,24139,Debt Consolidation,0
APP-21865,24,Male,64779,722,0.344,0.8,5,0,18384,Credit Card Refinance,1
APP-21866,40,Female,119228,701,0.374,2.7,6,0,17053,Credit Card Refinance,0
APP-21867,52,Male,77212,648,0.176,12.1,5,0,28036,Credit Card Refinance,0
APP-21868,56,Male,223997,621,0.362,2.1,7,0,31535,Debt Consolidation,1
APP-21869,70,Male,20858,517,0.494,7.3,10,0,22661,Debt Consolidation,1
APP-21870,24,Male,37111,674,0.205,2.5,1,0,10546,Small Business,0
APP-21871,47,Female,29182,743,0.357,8.2,6,0,18420,Home Improvement,1
APP-21872,37,Female,96389,677,0.475,19.8,4,0,14607,Small Business,0
APP-21873,32,Female,43420,664,0.181,2.5,8,0,16895,Credit Card Refinance,1
APP-21874,42,Female,54406,679,0.416,9.3,3,1,8387,Credit Card Refinance,1
APP-21875,37,Female,69461,644,0.293,22.3,7,0,28025,Small Business,1
APP-21876,30,Male,22023,682,0.441,20.6,7,0,14216,Major Purchase,1
APP-21877,21,Male,34830,643,0.221,2.8,5,0,30831,Home Improvement,1
APP-21878,42,Male,84837,611,0.319,3.3,8,0,16982,Debt Consolidation,1
APP-21879,46,Female,36262,665,0.138,1.8,5,0,14158,Home Improvement,0
APP-21880,38,Female,19101,663,0.372,1.9,8,0,12643,Major Purchase,1
APP-21881,70,Male,29844,791,0.374,3.4,5,0,12725,Small Business,0
APP-21882,34,Female,41879,617,0.385,1.1,5,1,19740,Small Business,1
APP-21883,67,Female,53729,659,0.379,6.2,10,3,17554,Credit Card Refinance,1
APP-21884,49,Female,47148,653,0.309,3.8,7,0,24413,Small Business,1
APP-21885,32,Male,34967,640,0.143,11.4,8,2,11814,Major Purchase,1
APP-21886,56,Male,82176,703,0.439,8.3,7,0,19854,Small Business,1
APP-21887,55,Male,45661,815,0.315,1.9,8,0,27691,Small Business,0
APP-21888,32,Male,55004,649,0.367,3.5,4,0,29051,Major Purchase,1
APP-21889,27,Male,36007,703,0.298,6.9,4,0,12177,Debt Consolidation,1
APP-21890,49,Female,112411,545,0.555,1.1,1,0,15248,Home Improvement,1
APP-21891,31,Male,39521,644,0.252,0.2,8,2,13025,Small Business,1
APP-21892,53,Female,51076,771,0.247,9.6,7,0,11095,Home Improvement,0
APP-21893,26,Female,86616,666,0.133,0.7,4,0,23366,Home Improvement,1
APP-21894,67,Female,57183,702,0.334,11.0,6,0,9009,Credit Card Refinance,1
APP-21895,35,Male,56404,629,0.543,12.2,10,0,35288,Debt Consolidation,1
APP-21896,52,Female,18000,686,0.335,3.1,10,1,19866,Home Improvement,1
APP-21897,71,Female,71278,776,0.347,8.2,2,0,16569,Credit Card Refinance,0
APP-21898,31,Male,50542,594,0.437,2.3,7,0,34102,Major Purchase,1
APP-21899,43,Male,66029,812,0.339,9.8,6,1,7496,Major Purchase,1
APP-21900,46,Female,54217,569,0.464,8.7,5,0,11787,Major Purchase,1
APP-21901,54,Male,36042,638,0.482,0.4,8,0,7984,Major Purchase,1
APP-21902,66,Male,80167,615,0.249,4.4,10,0,17809,Major Purchase,1
APP-21903,54,Male,54664,652,0.148,5.1,5,0,12883,Credit Card Refinance,0
APP-21904,49,Male,24120,614,0.403,0.0,11,0,7586,Debt Consolidation,1
APP-21905,24,Female,100678,609,0.359,19.5,4,0,8529,Debt Consolidation,0
APP-21906,37,Male,22319,592,0.194,2.6,6,0,20649,Credit Card Refinance,1
APP-21907,55,Female,80459,711,0.239,3.6,8,0,23068,Credit Card Refinance,1
APP-21908,33,Female,111058,654,0.238,1.1,8,1,6957,Small Business,1
APP-21909,61,Female,26676,637,0.338,4.7,14,0,16451,Home Improvement,1
APP-21910,59,Female,45820,688,0.44,8.3,6,2,14691,Major Purchase,1
APP-21911,35,Female,43530,572,0.446,4.4,7,0,12758,Home Improvement,1
APP-21912,49,Male,44621,689,0.415,7.8,6,1,30881,Small Business,1
APP-21913,49,Female,134138,663,0.285,6.6,7,1,17577,Debt Consolidation,1
APP-21914,31,Female,26846,665,0.586,1.4,6,0,19337,Major Purchase,1
APP-21915,52,Female,41414,703,0.324,2.9,8,0,23463,Debt Consolidation,1
APP-21916,22,Female,112064,776,0.273,0.8,9,0,18657,Credit Card Refinance,1
APP-21917,67,Male,41043,690,0.156,0.2,11,0,17843,Home Improvement,0
APP-21918,34,Male,29299,657,0.278,0.3,12,0,24607,Debt Consolidation,1
APP-21919,40,Female,56650,593,0.373,14.3,3,0,13367,Small Business,1
APP-21920,42,Male,76351,514,0.13,20.8,7,0,14389,Debt Consolidation,1
APP-21921,31,Female,39495,678,0.206,0.5,7,0,10037,Major Purchase,0
APP-21922,47,Male,66496,588,0.264,2.0,10,0,29304,Major Purchase,1
APP-21923,23,Male,22991,504,0.227,0.6,8,0,22443,Home Improvement,1
APP-21924,37,Male,23704,647,0.217,9.0,11,0,19862,Credit Card Refinance,1
APP-21925,64,Male,38482,685,0.455,3.4,13,1,30461,Major Purchase,1
APP-21926,48,Female,67813,718,0.122,4.9,8,0,8202,Small Business,1
APP-21927,49,Male,74520,738,0.341,3.9,11,0,17333,Home Improvement,1
APP-21928,41,Female,25588,726,0.382,6.2,6,0,6115,Major Purchase,1
APP-21929,67,Female,73015,728,0.262,1.9,7,0,6739,Small Business,0
APP-21930,36,Male,53722,574,0.293,0.7,8,1,27012,Debt Consolidation,1
APP-21931,57,Female,30225,660,0.315,0.1,4,0,31518,Small Business,1
APP-21932,40,Female,23533,707,0.396,3.0,10,2,14669,Home Improvement,1
APP-21933,26,Female,55625,673,0.504,11.9,6,0,14732,Major Purchase,1
APP-21934,39,Male,99634,659,0.166,1.8,6,0,14469,Credit Card Refinance,1
APP-21935,25,Female,49987,671,0.21,1.1,9,0,31499,Credit Card Refinance,1
APP-21936,23,Female,29313,685,0.216,13.0,7,0,13325,Small Business,1
APP-21937,21,Male,18000,665,0.318,0.6,3,0,31328,Small Business,1
APP-21938,58,Male,113688,614,0.272,0.3,6,0,18373,Small Business,1
APP-21939,35,Female,86943,559,0.4,10.6,3,0,14119,Major Purchase,1
APP-21940,54,Male,57880,656,0.241,6.0,7,0,20145,Credit Card Refinance,1
APP-21941,55,Female,110513,673,0.213,2.7,4,0,33121,Credit Card Refinance,0
APP-21942,69,Male,55445,673,0.228,7.0,7,0,19308,Home Improvement,1
APP-21943,45,Female,36604,731,0.334,6.8,8,1,16437,Home Improvement,0
APP-21944,44,Female,66524,743,0.436,0.2,3,0,22268,Debt Consolidation,1
APP-21945,32,Male,31059,663,0.315,5.6,8,2,16147,Major Purchase,1
APP-21946,38,Male,28350,663,0.253,5.1,7,0,8980,Small Business,1
APP-21947,35,Female,74935,707,0.196,16.6,6,0,17412,Home Improvement,0
APP-21948,64,Female,78485,697,0.495,17.0,7,0,24961,Debt Consolidation,1
APP-21949,36,Female,24329,641,0.109,2.4,7,1,21516,Debt Consolidation,1
APP-21950,47,Male,24828,712,0.298,4.5,1,0,7698,Credit Card Refinance,1
APP-21951,28,Male,38377,660,0.409,0.8,7,0,24381,Major Purchase,1
APP-21952,66,Male,33149,661,0.296,0.3,5,0,22079,Major Purchase,1
APP-21953,45,Female,63708,698,0.252,2.8,8,0,18998,Small Business,0
APP-21954,37,Male,50333,650,0.384,5.9,7,1,26664,Major Purchase,1
APP-21955,49,Male,93031,676,0.189,4.2,11,0,25336,Small Business,0
APP-21956,28,Female,58366,689,0.111,2.8,7,3,25061,Major Purchase,1
APP-21957,35,Female,34388,723,0.362,8.5,6,0,3989,Credit Card Refinance,1
APP-21958,47,Male,18000,718,0.201,7.9,11,0,23131,Debt Consolidation,1
APP-21959,66,Male,54106,687,0.336,6.6,5,0,15656,Major Purchase,1
APP-21960,70,Female,19135,500,0.305,0.4,5,0,20689,Major Purchase,1
APP-21961,27,Female,34155,685,0.351,8.0,5,2,10513,Credit Card Refinance,1
APP-21962,23,Male,32960,695,0.293,12.6,7,0,25347,Home Improvement,0
APP-21963,49,Female,37062,709,0.386,0.3,9,0,26545,Small Business,1
APP-21964,64,Female,23770,607,0.236,2.6,7,2,17219,Home Improvement,1
APP-21965,44,Male,32895,532,0.414,22.3,11,0,4434,Debt Consolidation,1
APP-21966,23,Male,92064,722,0.174,4.6,3,0,22271,Home Improvement,0
APP-21967,40,Male,91925,590,0.461,3.6,9,0,19619,Debt Consolidation,1
APP-21968,66,Female,113877,749,0.566,1.0,6,0,2663,Small Business,0
APP-21969,35,Male,49295,632,0.333,4.2,3,0,17973,Credit Card Refinance,1
APP-21970,45,Female,56906,603,0.508,2.9,8,0,24524,Debt Consolidation,1
APP-21971,50,Female,92812,692,0.539,0.7,8,0,2000,Small Business,1
APP-21972,34,Male,21832,710,0.281,3.1,9,0,18481,Credit Card Refinance,1
APP-21973,27,Female,76350,706,0.326,0.9,9,1,19788,Home Improvement,1
APP-21974,37,Female,100336,702,0.222,6.6,2,0,19846,Home Improvement,0
APP-21975,64,Male,30063,623,0.23,18.2,8,0,16142,Debt Consolidation,0
APP-21976,40,Male,104867,570,0.348,3.2,4,0,19210,Major Purchase,1
APP-21977,56,Male,152016,644,0.124,5.0,4,0,16309,Major Purchase,0
APP-21978,29,Female,75193,595,0.42,2.8,3,2,15813,Credit Card Refinance,1
APP-21979,58,Female,67980,698,0.34,0.7,6,3,21791,Home Improvement,1
APP-21980,68,Male,26479,726,0.402,17.6,6,0,38469,Small Business,1
APP-21981,42,Female,88261,681,0.298,0.7,6,0,17602,Credit Card Refinance,1
APP-21982,22,Female,27887,669,0.401,0.6,8,0,12488,Debt Consolidation,0
APP-21983,44,Female,60075,649,0.35,3.1,7,0,16969,Debt Consolidation,1
APP-21984,28,Male,63519,733,0.381,5.4,4,1,17288,Credit Card Refinance,0
APP-21985,31,Male,18000,551,0.428,2.2,4,0,12710,Small Business,1
APP-21986,33,Male,61278,591,0.168,1.1,9,2,12680,Home Improvement,1
APP-21987,37,Female,207276,788,0.236,8.5,12,1,11199,Home Improvement,0
APP-21988,28,Male,18000,588,0.598,2.3,7,0,13454,Small Business,1
APP-21989,41,Female,47589,704,0.345,1.1,7,0,18588,Home Improvement,1
APP-21990,38,Male,18000,717,0.114,2.3,4,0,17260,Major Purchase,1
APP-21991,50,Male,29978,544,0.115,1.2,10,0,27092,Major Purchase,1
APP-21992,38,Male,18000,557,0.311,3.7,3,0,2000,Small Business,1
APP-21993,66,Female,53516,752,0.257,5.5,7,0,16606,Major Purchase,0
APP-21994,67,Male,75847,606,0.223,8.0,9,0,13404,Credit Card Refinance,0
APP-21995,51,Male,61411,608,0.535,1.3,7,0,8292,Home Improvement,1
APP-21996,58,Female,29389,636,0.276,0.9,12,0,11412,Credit Card Refinance,1
APP-21997,52,Male,35060,606,0.419,0.1,9,1,3373,Small Business,1
APP-21998,31,Male,56939,704,0.35,1.3,6,0,16728,Major Purchase,0
APP-21999,65,Female,29899,593,0.285,0.1,6,0,18018,Credit Card Refinance,1
APP-22000,45,Male,23603,542,0.183,2.1,1,0,6775,Credit Card Refinance,1
APP-22001,53,Male,42979,745,0.412,0.8,7,1,17513,Debt Consolidation,1
APP-22002,58,Male,29155,596,0.05,4.3,10,0,18611,Credit Card Refinance,1
APP-22003,61,Male,61473,621,0.424,2.4,9,0,10616,Major Purchase,1
APP-22004,28,Male,100135,723,0.338,0.5,6,0,18734,Home Improvement,1
APP-22005,31,Male,204571,674,0.394,2.6,5,1,18412,Home Improvement,1
APP-22006,42,Male,59038,742,0.321,1.2,8,1,16464,Home Improvement,1
APP-22007,71,Male,69932,724,0.172,5.7,2,1,24272,Major Purchase,0
APP-22008,44,Female,35255,640,0.368,2.3,12,0,26361,Home Improvement,0
APP-22009,61,Male,36477,736,0.422,0.8,5,0,26722,Home Improvement,1
APP-22010,37,Male,99332,680,0.263,2.2,5,0,11092,Small Business,0
APP-22011,32,Female,42109,631,0.399,1.3,10,0,16488,Small Business,1
APP-22012,66,Female,51027,688,0.356,7.9,6,0,2208,Debt Consolidation,0
APP-22013,52,Male,96051,584,0.374,20.5,7,0,23479,Debt Consolidation,1
APP-22014,35,Female,42287,724,0.217,0.1,9,0,24788,Credit Card Refinance,0
APP-22015,36,Male,111885,715,0.474,5.9,10,1,26882,Credit Card Refinance,0
APP-22016,42,Male,67182,677,0.356,1.5,6,0,32880,Credit Card Refinance,1
APP-22017,48,Female,62973,545,0.42,0.3,8,0,26532,Debt Consolidation,1
APP-22018,40,Male,34320,745,0.273,0.1,8,0,22292,Home Improvement,0
APP-22019,53,Male,64862,698,0.438,10.6,9,0,18799,Credit Card Refinance,1
APP-22020,30,Male,38716,668,0.269,2.2,10,0,38801,Home Improvement,1
APP-22021,60,Female,63460,658,0.213,26.1,8,1,20106,Home Improvement,1
APP-22022,52,Male,46350,635,0.533,2.9,8,0,37283,Debt Consolidation,1
APP-22023,70,Female,83428,647,0.05,1.0,14,0,12546,Small Business,1
APP-22024,53,Male,48171,719,0.65,7.5,10,0,15507,Small Business,0
APP-22025,22,Female,150365,636,0.404,13.1,8,0,24079,Major Purchase,1
APP-22026,53,Female,42127,652,0.282,8.5,10,0,2000,Small Business,1
APP-22027,53,Female,36533,661,0.359,6.8,5,0,16083,Credit Card Refinance,1
APP-22028,61,Female,59299,663,0.404,2.0,5,0,27582,Debt Consolidation,1
APP-22029,33,Female,88683,629,0.28,0.3,5,0,14954,Home Improvement,1
APP-22030,50,Male,88305,658,0.564,1.1,7,0,17996,Debt Consolidation,1
APP-22031,53,Male,53730,692,0.497,3.0,5,0,5366,Major Purchase,0
APP-22032,33,Male,59071,611,0.647,15.6,3,0,14740,Major Purchase,1
APP-22033,46,Female,59118,659,0.173,6.4,4,3,11416,Major Purchase,1
APP-22034,42,Female,27096,795,0.346,8.8,15,0,24021,Home Improvement,0
APP-22035,59,Male,86097,665,0.154,1.6,7,0,24463,Major Purchase,1
APP-22036,22,Male,24542,609,0.189,5.8,6,0,11635,Major Purchase,1
APP-22037,58,Male,27124,601,0.281,9.9,6,0,10422,Major Purchase,0
APP-22038,59,Female,50527,587,0.283,3.3,8,1,30489,Home Improvement,1
APP-22039,46,Male,41112,775,0.364,2.8,4,0,7452,Major Purchase,1
APP-22040,66,Female,75954,735,0.307,6.4,6,0,24246,Credit Card Refinance,0
APP-22041,70,Female,62695,586,0.416,4.1,7,0,18310,Debt Consolidation,1
APP-22042,35,Male,52892,683,0.358,24.9,7,0,26915,Major Purchase,0
APP-22043,54,Male,26395,749,0.518,2.8,3,0,19613,Major Purchase,1
APP-22044,62,Male,49742,667,0.419,1.0,5,0,13763,Debt Consolidation,1
APP-22045,64,Male,47625,638,0.179,3.2,8,0,8682,Major Purchase,0
APP-22046,69,Male,55392,815,0.303,1.3,5,0,8882,Major Purchase,0
APP-22047,60,Male,38695,546,0.311,4.1,8,0,7907,Credit Card Refinance,1
APP-22048,31,Female,65352,841,0.373,0.7,5,0,17094,Small Business,0
APP-22049,23,Male,40513,673,0.449,15.0,6,0,24492,Home Improvement,1
APP-22050,26,Male,62069,753,0.354,9.8,10,0,10663,Home Improvement,1
APP-22051,29,Female,75949,591,0.389,0.8,10,0,9720,Debt Consolidation,0
APP-22052,26,Female,36533,622,0.184,0.9,8,0,19434,Credit Card Refinance,0
APP-22053,29,Male,32058,599,0.265,3.6,3,0,29125,Home Improvement,1
APP-22054,59,Female,63703,663,0.091,7.4,12,0,24180,Debt Consolidation,0
APP-22055,51,Male,23703,690,0.373,1.2,7,1,17268,Debt Consolidation,1
APP-22056,52,Female,90347,739,0.421,0.3,7,0,9780,Debt Consolidation,1
APP-22057,61,Female,49317,558,0.162,3.9,6,0,18386,Home Improvement,1
APP-22058,70,Female,46022,680,0.339,5.9,5,0,25078,Small Business,1
APP-22059,32,Male,66191,728,0.308,1.4,7,0,22670,Debt Consolidation,0
APP-22060,28,Female,63970,740,0.523,6.7,5,1,20064,Major Purchase,1
APP-22061,28,Male,49196,641,0.213,15.0,5,3,26877,Small Business,1
APP-22062,70,Male,79478,642,0.43,0.7,6,1,29979,Small Business,0
APP-22063,48,Male,33866,664,0.457,3.6,3,1,24687,Major Purchase,0
APP-22064,40,Male,72532,682,0.297,0.3,3,0,2000,Home Improvement,0
APP-22065,67,Male,27085,754,0.355,1.2,10,0,25733,Home Improvement,1
APP-22066,27,Female,64916,591,0.449,0.5,3,1,16821,Credit Card Refinance,1
APP-22067,31,Female,40932,618,0.188,2.6,4,0,19072,Home Improvement,1
APP-22068,40,Male,23834,583,0.269,8.6,7,0,15969,Credit Card Refinance,1
APP-22069,36,Male,56452,697,0.342,4.3,10,1,12566,Debt Consolidation,0
APP-22070,24,Male,48101,741,0.568,1.3,12,0,2000,Home Improvement,1
APP-22071,26,Male,20983,577,0.272,0.2,11,0,20384,Home Improvement,1
APP-22072,42,Male,18000,675,0.288,4.0,8,0,7567,Major Purchase,1
APP-22073,46,Female,45082,736,0.506,0.7,5,1,22166,Debt Consolidation,1
APP-22074,23,Male,119374,720,0.4,2.1,5,0,14833,Credit Card Refinance,0
APP-22075,61,Male,58486,720,0.582,3.6,3,0,26972,Debt Consolidation,0
APP-22076,62,Male,33942,592,0.451,11.7,7,2,31939,Small Business,1
APP-22077,34,Female,88878,720,0.302,0.4,8,0,16975,Major Purchase,1
APP-22078,31,Female,80738,657,0.285,5.5,7,0,13860,Small Business,0
APP-22079,38,Female,98653,739,0.221,0.1,5,0,12185,Credit Card Refinance,0
APP-22080,32,Female,71406,699,0.163,5.0,5,0,21597,Home Improvement,1
APP-22081,43,Male,79797,616,0.361,4.0,5,0,13366,Home Improvement,1
APP-22082,32,Male,73284,688,0.395,8.4,9,0,17796,Home Improvement,1
APP-22083,33,Female,37698,723,0.41,3.8,7,0,10556,Credit Card Refinance,1
APP-22084,45,Male,19920,637,0.305,2.2,8,0,18413,Small Business,1
APP-22085,65,Female,36804,678,0.552,1.4,2,0,31313,Credit Card Refinance,1
APP-22086,71,Male,90013,583,0.157,0.4,10,0,12100,Credit Card Refinance,1
APP-22087,39,Male,39753,705,0.143,3.8,1,0,18117,Small Business,0
APP-22088,66,Female,45251,666,0.222,11.0,2,0,21928,Home Improvement,0
APP-22089,56,Female,25817,729,0.321,3.6,6,0,28684,Major Purchase,0
APP-22090,65,Female,36203,703,0.188,6.7,16,0,27226,Credit Card Refinance,0
APP-22091,28,Male,48776,643,0.482,1.8,7,0,23814,Credit Card Refinance,1
APP-22092,49,Male,64273,614,0.231,3.0,8,0,21265,Small Business,1
APP-22093,52,Male,38091,600,0.21,2.0,8,0,40955,Major Purchase,1
APP-22094,71,Male,36654,637,0.447,0.6,9,0,23664,Credit Card Refinance,1
APP-22095,64,Male,77901,727,0.345,2.7,7,0,20310,Debt Consolidation,1
APP-22096,38,Male,58623,555,0.414,7.2,8,0,27639,Major Purchase,1
APP-22097,26,Male,62740,602,0.314,2.5,12,0,22630,Credit Card Refinance,1
APP-22098,38,Male,113615,725,0.353,5.3,7,1,38348,Major Purchase,1
APP-22099,39,Male,37131,756,0.148,7.1,7,3,13518,Debt Consolidation,1
APP-22100,42,Male,47716,606,0.302,1.9,9,0,17616,Debt Consolidation,1
APP-22101,57,Male,66379,601,0.194,8.0,9,0,7320,Major Purchase,1
APP-22102,52,Male,30353,761,0.555,2.1,3,0,17115,Home Improvement,0
APP-22103,61,Male,55602,661,0.475,1.5,4,0,8587,Major Purchase,1
APP-22104,23,Female,49622,611,0.242,1.3,7,0,18972,Small Business,1
APP-22105,48,Male,225824,737,0.295,1.1,7,2,12449,Home Improvement,0
APP-22106,30,Male,51788,702,0.301,6.7,9,1,24312,Debt Consolidation,1
APP-22107,71,Male,92625,717,0.578,10.9,8,0,14059,Home Improvement,1
APP-22108,55,Female,77378,615,0.368,1.3,6,0,23691,Debt Consolidation,1
APP-22109,49,Female,25949,694,0.269,0.4,8,0,16314,Debt Consolidation,1
APP-22110,35,Female,20913,751,0.338,1.9,5,0,27529,Debt Consolidation,1
APP-22111,53,Female,56154,711,0.136,5.4,5,0,17259,Small Business,0
APP-22112,27,Male,97883,729,0.311,2.3,4,0,14524,Small Business,0
APP-22113,32,Female,57431,761,0.19,4.0,7,0,3442,Credit Card Refinance,0
APP-22114,69,Female,51193,697,0.098,6.8,5,0,7207,Small Business,1
APP-22115,50,Male,41929,633,0.558,2.6,3,0,23977,Debt Consolidation,1
APP-22116,41,Male,23666,727,0.317,35.0,6,0,7727,Major Purchase,0
APP-22117,51,Male,28903,598,0.227,1.8,11,0,25644,Home Improvement,1
APP-22118,44,Female,20084,655,0.116,19.1,7,0,14521,Major Purchase,0
APP-22119,40,Female,26724,708,0.293,1.1,8,0,17885,Debt Consolidation,0
APP-22120,57,Female,36705,460,0.302,0.6,9,2,22502,Major Purchase,1
APP-22121,24,Male,75117,686,0.412,6.9,7,0,26604,Home Improvement,0
APP-22122,48,Male,38376,689,0.206,6.1,5,0,6327,Credit Card Refinance,1
APP-22123,64,Male,56420,596,0.256,8.3,9,0,6956,Credit Card Refinance,0
APP-22124,40,Male,52805,691,0.209,2.1,11,0,15903,Small Business,0
APP-22125,44,Female,64503,682,0.294,13.4,7,0,27568,Major Purchase,0
APP-22126,70,Female,27746,672,0.081,0.6,11,0,18153,Small Business,0
APP-22127,69,Male,87777,747,0.223,0.2,9,1,27275,Small Business,0
APP-22128,71,Female,22607,727,0.396,1.8,6,0,4781,Major Purchase,1
APP-22129,52,Male,38319,711,0.173,8.0,8,0,13495,Major Purchase,0
APP-22130,61,Female,48460,603,0.44,5.6,8,0,18595,Home Improvement,0
APP-22131,56,Male,74464,668,0.425,2.9,11,0,9415,Major Purchase,1
APP-22132,54,Male,104675,746,0.435,1.5,8,2,8788,Major Purchase,1
APP-22133,56,Male,74788,656,0.319,0.3,5,0,11574,Small Business,1
APP-22134,22,Male,106804,771,0.309,2.1,6,0,14930,Credit Card Refinance,0
APP-22135,35,Male,31068,713,0.358,3.1,9,0,8894,Debt Consolidation,1
APP-22136,54,Female,94344,781,0.478,5.8,4,0,27741,Credit Card Refinance,1
APP-22137,56,Female,85841,600,0.468,5.2,4,0,19614,Major Purchase,0
APP-22138,26,Female,18000,659,0.121,14.7,8,0,20513,Debt Consolidation,1
APP-22139,59,Male,43423,666,0.215,0.5,4,0,20266,Major Purchase,0
APP-22140,62,Female,68262,709,0.194,2.0,4,0,30623,Home Improvement,0
APP-22141,71,Male,36920,621,0.407,3.3,6,0,34160,Major Purchase,1
APP-22142,71,Male,26978,565,0.238,5.6,3,0,15780,Debt Consolidation,1
APP-22143,32,Female,156810,694,0.296,3.4,9,1,22253,Home Improvement,0
APP-22144,23,Female,52107,646,0.525,12.2,6,0,15617,Debt Consolidation,0
APP-22145,65,Male,52898,639,0.455,4.7,5,0,25081,Home Improvement,1
APP-22146,38,Male,23862,624,0.485,0.2,6,0,29321,Small Business,1
APP-22147,60,Female,35003,678,0.234,0.6,7,0,17952,Debt Consolidation,0
