date,warehouse_id,sku_id,daily_sales,is_promotion,day_of_week,month,lead_time_days
2023-09-25,WH-WEST-CA,SKU-HOME-03,38,0,0,9,6
2023-09-26,WH-WEST-CA,SKU-HOME-03,19,0,1,9,6
2023-09-27,WH-WEST-CA,SKU-HOME-03,38,0,2,9,6
2023-09-28,WH-WEST-CA,SKU-HOME-03,29,0,3,9,6
2023-09-29,WH-WEST-CA,SKU-HOME-03,42,1,4,9,6
2023-09-30,WH-WEST-CA,SKU-HOME-03,45,0,5,9,6
2023-10-01,WH-WEST-CA,SKU-HOME-03,42,0,6,10,6
2023-10-02,WH-WEST-CA,SKU-HOME-03,29,0,0,10,6
2023-10-03,WH-WEST-CA,SKU-HOME-03,61,1,1,10,6
2023-10-04,WH-WEST-CA,SKU-HOME-03,23,0,2,10,6
2023-10-05,WH-WEST-CA,SKU-HOME-03,46,0,3,10,6
2023-10-06,WH-WEST-CA,SKU-HOME-03,34,0,4,10,6
2023-10-07,WH-WEST-CA,SKU-HOME-03,45,0,5,10,6
2023-10-08,WH-WEST-CA,SKU-HOME-03,49,0,6,10,6
2023-10-09,WH-WEST-CA,SKU-HOME-03,48,1,0,10,6
2023-10-10,WH-WEST-CA,SKU-HOME-03,26,0,1,10,6
2023-10-11,WH-WEST-CA,SKU-HOME-03,33,0,2,10,6
2023-10-12,WH-WEST-CA,SKU-HOME-03,40,0,3,10,6
2023-10-13,WH-WEST-CA,SKU-HOME-03,64,1,4,10,6
2023-10-14,WH-WEST-CA,SKU-HOME-03,48,0,5,10,6
2023-10-15,WH-WEST-CA,SKU-HOME-03,82,1,6,10,6
2023-10-16,WH-WEST-CA,SKU-HOME-03,39,0,0,10,6
2023-10-17,WH-WEST-CA,SKU-HOME-03,75,1,1,10,6
2023-10-18,WH-WEST-CA,SKU-HOME-03,37,0,2,10,6
2023-10-19,WH-WEST-CA,SKU-HOME-03,30,0,3,10,6
2023-10-20,WH-WEST-CA,SKU-HOME-03,28,0,4,10,6
2023-10-21,WH-WEST-CA,SKU-HOME-03,62,0,5,10,6
2023-10-22,WH-WEST-CA,SKU-HOME-03,30,0,6,10,6
2023-10-23,WH-WEST-CA,SKU-HOME-03,32,0,0,10,6
2023-10-24,WH-WEST-CA,SKU-HOME-03,28,0,1,10,6
2023-10-25,WH-WEST-CA,SKU-HOME-03,45,0,2,10,6
2023-10-26,WH-WEST-CA,SKU-HOME-03,50,0,3,10,6
2023-10-27,WH-WEST-CA,SKU-HOME-03,35,0,4,10,6
2023-10-28,WH-WEST-CA,SKU-HOME-03,45,0,5,10,6
2023-10-29,WH-WEST-CA,SKU-HOME-03,83,1,6,10,6
2023-10-30,WH-WEST-CA,SKU-HOME-03,63,1,0,10,6
2023-10-31,WH-WEST-CA,SKU-HOME-03,42,0,1,10,6
2023-11-01,WH-WEST-CA,SKU-HOME-03,65,1,2,11,6
2023-11-02,WH-WEST-CA,SKU-HOME-03,54,0,3,11,6
2023-11-03,WH-WEST-CA,SKU-HOME-03,35,0,4,11,6
2023-11-04,WH-WEST-CA,SKU-HOME-03,55,0,5,11,6
2023-11-05,WH-WEST-CA,SKU-HOME-03,55,0,6,11,6
2023-11-06,WH-WEST-CA,SKU-HOME-03,44,0,0,11,6
2023-11-07,WH-WEST-CA,SKU-HOME-03,50,0,1,11,6
2023-11-08,WH-WEST-CA,SKU-HOME-03,54,1,2,11,6
2023-11-09,WH-WEST-CA,SKU-HOME-03,30,0,3,11,6
2023-11-10,WH-WEST-CA,SKU-HOME-03,44,0,4,11,6
2023-11-11,WH-WEST-CA,SKU-HOME-03,48,0,5,11,6
2023-11-12,WH-WEST-CA,SKU-HOME-03,56,0,6,11,6
2023-11-13,WH-WEST-CA,SKU-HOME-03,38,0,0,11,6
2023-11-14,WH-WEST-CA,SKU-HOME-03,53,0,1,11,6
2023-11-15,WH-WEST-CA,SKU-HOME-03,58,0,2,11,6
2023-11-16,WH-WEST-CA,SKU-HOME-03,36,0,3,11,6
2023-11-17,WH-WEST-CA,SKU-HOME-03,46,0,4,11,6
2023-11-18,WH-WEST-CA,SKU-HOME-03,55,0,5,11,6
2023-11-19,WH-WEST-CA,SKU-HOME-03,67,0,6,11,6
2023-11-20,WH-WEST-CA,SKU-HOME-03,55,1,0,11,6
2023-11-21,WH-WEST-CA,SKU-HOME-03,77,1,1,11,6
2023-11-22,WH-WEST-CA,SKU-HOME-03,35,0,2,11,6
2023-11-23,WH-WEST-CA,SKU-HOME-03,52,1,3,11,6
2023-11-24,WH-WEST-CA,SKU-HOME-03,61,1,4,11,6
2023-11-25,WH-WEST-CA,SKU-HOME-03,56,0,5,11,6
2023-11-26,WH-WEST-CA,SKU-HOME-03,83,1,6,11,6
2023-11-27,WH-WEST-CA,SKU-HOME-03,41,0,0,11,6
2023-11-28,WH-WEST-CA,SKU-HOME-03,48,0,1,11,6
2023-11-29,WH-WEST-CA,SKU-HOME-03,33,0,2,11,6
2023-11-30,WH-WEST-CA,SKU-HOME-03,57,0,3,11,6
2023-12-01,WH-WEST-CA,SKU-HOME-03,71,0,4,12,6
2023-12-02,WH-WEST-CA,SKU-HOME-03,65,0,5,12,6
2023-12-03,WH-WEST-CA,SKU-HOME-03,73,0,6,12,6
2023-12-04,WH-WEST-CA,SKU-HOME-03,51,0,0,12,6
2023-12-05,WH-WEST-CA,SKU-HOME-03,46,0,1,12,6
2023-12-06,WH-WEST-CA,SKU-HOME-03,45,0,2,12,6
2023-12-07,WH-WEST-CA,SKU-HOME-03,30,0,3,12,6
2023-12-08,WH-WEST-CA,SKU-HOME-03,46,0,4,12,6
2023-12-09,WH-WEST-CA,SKU-HOME-03,75,0,5,12,6
2023-12-10,WH-WEST-CA,SKU-HOME-03,61,0,6,12,6
2023-12-11,WH-WEST-CA,SKU-HOME-03,18,0,0,12,6
2023-12-12,WH-WEST-CA,SKU-HOME-03,62,0,1,12,6
2023-12-13,WH-WEST-CA,SKU-HOME-03,51,0,2,12,6
2023-12-14,WH-WEST-CA,SKU-HOME-03,59,0,3,12,6
2023-12-15,WH-WEST-CA,SKU-HOME-03,45,0,4,12,6
2023-12-16,WH-WEST-CA,SKU-HOME-03,69,0,5,12,6
2023-12-17,WH-WEST-CA,SKU-HOME-03,73,0,6,12,6
2023-12-18,WH-WEST-CA,SKU-HOME-03,44,0,0,12,6
2023-12-19,WH-WEST-CA,SKU-HOME-03,86,1,1,12,6
2023-12-20,WH-WEST-CA,SKU-HOME-03,41,0,2,12,6
2023-12-21,WH-WEST-CA,SKU-HOME-03,66,0,3,12,6
2023-12-22,WH-WEST-CA,SKU-HOME-03,36,0,4,12,6
2023-12-23,WH-WEST-CA,SKU-HOME-03,72,0,5,12,6
2023-12-24,WH-WEST-CA,SKU-HOME-03,60,0,6,12,6
2023-12-25,WH-WEST-CA,SKU-HOME-03,38,0,0,12,6
2023-12-26,WH-WEST-CA,SKU-HOME-03,38,0,1,12,6
2023-12-27,WH-WEST-CA,SKU-HOME-03,21,0,2,12,6
2023-12-28,WH-WEST-CA,SKU-HOME-03,37,0,3,12,6
2023-12-29,WH-WEST-CA,SKU-HOME-03,55,0,4,12,6
2023-12-30,WH-WEST-CA,SKU-HOME-03,115,1,5,12,6
2023-12-31,WH-WEST-CA,SKU-HOME-03,55,0,6,12,6
